INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172059179,03201,Property Lost,PROPERTY - LOST,D4,151,,2017-04-01 14:57:00,2017,4,Saturday,14,Part Three,CHANDLER ST,42.34666861,-71.07212579,"(42.34666861, -71.07212579)"
I172027260,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,145,,2017-04-01 15:00:00,2017,4,Saturday,15,Part One,HUNTINGTON AVE,42.34341962,-71.083956,"(42.34341962, -71.08395600)"
I172027104,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,239,,2017-04-01 15:00:00,2017,4,Saturday,15,Part One,DUDLEY ST,42.31715877,-71.06543173,"(42.31715877, -71.06543173)"
I172025757,03501,Missing Person Reported,MISSING PERSON,A1,123,,2017-04-01 15:00:00,2017,4,Saturday,15,Part Three,WASHINGTON ST,,,
I172025757,03502,Missing Person Located,MISSING PERSON - LOCATED,A1,123,,2017-04-01 15:00:00,2017,4,Saturday,15,Part Three,WASHINGTON ST,,,
I172025292,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,466,,2017-04-01 15:07:00,2017,4,Saturday,15,Part Three,CHURCH ST,42.30871575,-71.06039096,"(42.30871575, -71.06039096)"
I172025301,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,780,,2017-04-01 15:10:00,2017,4,Saturday,15,Part Three,MARKET ST,42.35524901,-71.14966815,"(42.35524901, -71.14966815)"
I172025910,03205,License Plate Related Incidents,M/V PLATES - LOST,D4,621,,2017-04-01 15:30:00,2017,4,Saturday,15,Part Three,MARLBOROUGH ST,42.34997016,-71.08939772,"(42.34997016, -71.08939772)"
I172025291,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B2,329,,2017-04-01 15:31:00,2017,4,Saturday,15,Part Three,DEVON ST,42.3092779,-71.07868791,"(42.30927790, -71.07868791)"
I172025297,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,244,,2017-04-01 15:54:00,2017,4,Saturday,15,Part One,HARBOR VIEW ST,42.31746845,-71.05616338,"(42.31746845, -71.05616338)"
I172025304,01402,Vandalism,VANDALISM,C6,186,,2017-04-01 16:00:00,2017,4,Saturday,16,Part Two,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I172025766,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,625,,2017-04-01 16:00:00,2017,4,Saturday,16,Part One,QUEENSBERRY ST,42.34314406,-71.09589305,"(42.34314406, -71.09589305)"
I172025522,01402,Vandalism,VANDALISM,C6,186,,2017-04-01 16:00:00,2017,4,Saturday,16,Part Two,BOSTON ST,42.32692112,-71.05841861,"(42.32692112, -71.05841861)"
I172025792,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,410,,2017-04-01 16:00:00,2017,4,Saturday,16,Part Two,MANCHESTER ST,42.27387011,-71.0771846,"(42.27387011, -71.07718460)"
I172025327,03114,Investigate Property,INVESTIGATE PROPERTY,D4,137,,2017-04-01 16:01:00,2017,4,Saturday,16,Part Three,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
I172025310,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,610,,2017-04-01 16:06:00,2017,4,Saturday,16,Part Three,PERKINS ST,42.32101722,-71.1161925,"(42.32101722, -71.11619250)"
I172025302,03201,Property Lost,PROPERTY - LOST,A1,112,,2017-04-01 16:16:00,2017,4,Saturday,16,Part Three,AVENUE DE LAFAYETTE,42.35349534,-71.06136198,"(42.35349534, -71.06136198)"
I172025308,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,211,,2017-04-01 16:21:00,2017,4,Saturday,16,Part Three,W BROADWAY,42.33836691,-71.05015046,"(42.33836691, -71.05015046)"
I172025313,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,924,,2017-04-01 16:21:00,2017,4,Saturday,16,Part Three,WASHINGTON ST,42.34425779,-71.14383621,"(42.34425779, -71.14383621)"
I172025303,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,80,,2017-04-01 16:21:00,2017,4,Saturday,16,Part One,SHEAFE ST,42.36639313,-71.05601459,"(42.36639313, -71.05601459)"
I172025316,03115,Investigate Person,INVESTIGATE PERSON,E18,489,,2017-04-01 16:23:00,2017,4,Saturday,16,Part Three,OAKWOOD ST,42.26830566,-71.10955247,"(42.26830566, -71.10955247)"
I172025317,01501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,355,,2017-04-01 16:36:00,2017,4,Saturday,16,Part Two,NEPONSET AVE,42.29668913,-71.05555843,"(42.29668913, -71.05555843)"
I172025317,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,355,,2017-04-01 16:36:00,2017,4,Saturday,16,Part Two,NEPONSET AVE,42.29668913,-71.05555843,"(42.29668913, -71.05555843)"
I172025317,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,355,,2017-04-01 16:36:00,2017,4,Saturday,16,Part Two,NEPONSET AVE,42.29668913,-71.05555843,"(42.29668913, -71.05555843)"
I172025307,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,619,,2017-04-01 16:40:00,2017,4,Saturday,16,Part Three,SYMPHONY RD,42.3427105,-71.08679117,"(42.34271050, -71.08679117)"
I172025324,03410,Towed,TOWED MOTOR VEHICLE,B2, ,,2017-04-01 16:42:00,2017,4,Saturday,16,Part Three,DUDLEY ST,,,
I172025309,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,81,,2017-04-01 16:46:00,2017,4,Saturday,16,Part Three,COMMERCIAL ST,42.36798379,-71.05702896,"(42.36798379, -71.05702896)"
I172025311,03111,License Violation,LICENSE PREMISE VIOLATION,A1,122,,2017-04-01 16:47:00,2017,4,Saturday,16,Part Three,TREMONT ST,42.35079907,-71.06500775,"(42.35079907, -71.06500775)"
I172025311,02204,Liquor Violation,LIQUOR LAW VIOLATION,A1,122,,2017-04-01 16:47:00,2017,4,Saturday,16,Part Two,TREMONT ST,42.35079907,-71.06500775,"(42.35079907, -71.06500775)"
I172025329,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,468,,2017-04-01 16:47:00,2017,4,Saturday,16,Part Three,DUKE ST,42.28118023,-71.09442053,"(42.28118023, -71.09442053)"
I172025318,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,280,,2017-04-01 16:56:00,2017,4,Saturday,16,Part Three,EUSTIS ST,42.33104018,-71.08089782,"(42.33104018, -71.08089782)"
I172025321,02647,Other,THREATS TO DO BODILY HARM,A1,102,,2017-04-01 16:57:00,2017,4,Saturday,16,Part Two,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)"
I172025326,03114,Investigate Property,INVESTIGATE PROPERTY,C6,230,,2017-04-01 17:03:00,2017,4,Saturday,17,Part Three,K ST,42.33267791,-71.03733735,"(42.33267791, -71.03733735)"
I172025320,03301,Verbal Disputes,VERBAL DISPUTE,E18,492,,2017-04-01 17:04:00,2017,4,Saturday,17,Part Three,BRADLEE ST,42.29714531,-71.07409528,"(42.29714531, -71.07409528)"
I172025551,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,245,,2017-04-01 17:15:00,2017,4,Saturday,17,Part Three,SUDAN ST,42.31634823,-71.05334931,"(42.31634823, -71.05334931)"
I172025334,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,D4,143,,2017-04-01 17:25:00,2017,4,Saturday,17,Part Two,BOYLSTON ST,42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
I172025330,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E18,544,,2017-04-01 17:26:00,2017,4,Saturday,17,Part Two,AUSTIN ST,42.26107427,-71.12583831,"(42.26107427, -71.12583831)"
I172025319,00724,Auto Theft,AUTO THEFT,E13, ,,2017-04-01 17:29:00,2017,4,Saturday,17,Part One,BANCROFT ST,,,
I172025319,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E13, ,,2017-04-01 17:29:00,2017,4,Saturday,17,Other,BANCROFT ST,,,
I172025323,01107,Fraud,FRAUD - IMPERSONATION,A7,10,,2017-04-01 17:43:00,2017,4,Saturday,17,Part Two,LEYDEN ST,42.38969786,-71.00957095,"(42.38969786, -71.00957095)"
I172025338,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,650,,2017-04-01 17:44:00,2017,4,Saturday,17,Part Three,JAMAICA ST,42.30531648,-71.11756801,"(42.30531648, -71.11756801)"
I172025333,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,642,,2017-04-01 17:55:00,2017,4,Saturday,17,Part One,MYRTLE ST,42.31408461,-71.11627929,"(42.31408461, -71.11627929)"
I172025328,03111,License Violation,LICENSE PREMISE VIOLATION,A1,104,,2017-04-01 17:58:00,2017,4,Saturday,17,Part Three,FRANKLIN ST,42.35555882,-71.05849336,"(42.35555882, -71.05849336)"
I172025337,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,307,,2017-04-01 18:00:00,2017,4,Saturday,18,Part Two,WALNUT PARK,42.31534411,-71.09584709,"(42.31534411, -71.09584709)"
I172025484,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4,285,,2017-04-01 18:00:00,2017,4,Saturday,18,Part Three,HAMMOND ST,42.33595449,-71.08301373,"(42.33595449, -71.08301373)"
I172025341,03001,Medical Assistance,DEATH INVESTIGATION,C11,362,,2017-04-01 18:03:00,2017,4,Saturday,18,Part Three,KENWOOD ST,42.29191251,-71.07049431,"(42.29191251, -71.07049431)"
I172032000,03501,Missing Person Reported,MISSING PERSON,C11,387,,2017-04-01 18:15:00,2017,4,Saturday,18,Part Three,ADAMS ST,42.27282017,-71.06525771,"(42.27282017, -71.06525771)"
I172032000,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,387,,2017-04-01 18:15:00,2017,4,Saturday,18,Part Three,ADAMS ST,42.27282017,-71.06525771,"(42.27282017, -71.06525771)"
I172025339,00613,Larceny,LARCENY SHOPLIFTING,B2,592,,2017-04-01 18:30:00,2017,4,Saturday,18,Part One,HYDE PARK AVE,42.2518944,-71.1253531,"(42.25189440, -71.12535310)"
I172025336,03208,Property Lost,PROPERTY - MISSING,B3,431,,2017-04-01 18:37:00,2017,4,Saturday,18,Part Three,IRMA ST,42.28766525,-71.08733059,"(42.28766525, -71.08733059)"
I172025352,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2017-04-01 18:40:00,2017,4,Saturday,18,Part Three,MARCELLA ST,42.32369646,-71.09564674,"(42.32369646, -71.09564674)"
I172025351,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,790,,2017-04-01 18:53:00,2017,4,Saturday,18,Part Three,STRATHMORE RD,42.33777155,-71.14740953,"(42.33777155, -71.14740953)"
I172025355,03301,Verbal Disputes,VERBAL DISPUTE,C6,913,,2017-04-01 19:04:00,2017,4,Saturday,19,Part Three,WESTWIND RD,42.31878665,-71.04178884,"(42.31878665, -71.04178884)"
I172025361,02405,Disorderly Conduct,DISORDERLY CONDUCT,D4,165,,2017-04-01 19:05:00,2017,4,Saturday,19,Part Two,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I172025347,02647,Other,THREATS TO DO BODILY HARM,C11,356,,2017-04-01 19:06:00,2017,4,Saturday,19,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I172025349,02906,Violations,VAL - OPERATING UNREG/UNINS  CAR,C11, ,,2017-04-01 19:08:00,2017,4,Saturday,19,Part Two,,,,
I172025349,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11, ,,2017-04-01 19:08:00,2017,4,Saturday,19,Part Two,,,,
I172025345,03115,Investigate Person,INVESTIGATE PERSON,B3,457,,2017-04-01 19:17:00,2017,4,Saturday,19,Part Three,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I172025360,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,423,,2017-04-01 19:19:00,2017,4,Saturday,19,Part Three,GLADESIDE TER,42.27307979,-71.08735708,"(42.27307979, -71.08735708)"
I172025356,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,33,,2017-04-01 19:30:00,2017,4,Saturday,19,Part Three,SUMNER ST,42.3660542,-71.03326208,"(42.36605420, -71.03326208)"
I172025406,02905,Violations,VAL - OPERATING WITHOUT LICENSE,A1,123,,2017-04-01 19:30:00,2017,4,Saturday,19,Part Two,,,,
I172025406,00724,Auto Theft,AUTO THEFT,A1,123,,2017-04-01 19:30:00,2017,4,Saturday,19,Part One,,,,
I172025406,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,A1,123,,2017-04-01 19:30:00,2017,4,Saturday,19,Part One,,,,
I172025406,01300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1,123,,2017-04-01 19:30:00,2017,4,Saturday,19,Part Two,,,,
I172025786,00619,Larceny,LARCENY ALL OTHERS,A7,907,,2017-04-01 19:30:00,2017,4,Saturday,19,Part One,BORDER ST,42.3714106,-71.04245069,"(42.37141060, -71.04245069)"
I172025346,00301,Robbery,ROBBERY - STREET,D4,157,,2017-04-01 19:43:00,2017,4,Saturday,19,Part One,TREMONT ST,42.34182317,-71.07562989,"(42.34182317, -71.07562989)"
I172025374,02629,Harassment,HARASSMENT,E18,940,,2017-04-01 19:43:00,2017,4,Saturday,19,Part Two,WOODGLEN RD,42.24383959,-71.12160124,"(42.24383959, -71.12160124)"
I172025372,03301,Verbal Disputes,VERBAL DISPUTE,B2,306,,2017-04-01 19:43:00,2017,4,Saturday,19,Part Three,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966, -71.09467467)"
I172025354,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D14,784,,2017-04-01 19:47:00,2017,4,Saturday,19,Part Two,CAMBRIDGE ST,42.34942119,-71.14899739,"(42.34942119, -71.14899739)"
I172025350,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,133,,2017-04-01 19:54:00,2017,4,Saturday,19,Part One,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I172025612,00619,Larceny,LARCENY ALL OTHERS,D4,625,,2017-04-01 19:55:00,2017,4,Saturday,19,Part One,JERSEY ST,42.34326644,-71.09719321,"(42.34326644, -71.09719321)"
I172025353,00619,Larceny,LARCENY ALL OTHERS,A1,117,,2017-04-01 19:56:00,2017,4,Saturday,19,Part One,WASHINGTON ST,42.35174282,-71.0627594,"(42.35174282, -71.06275940)"
I172026393,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,,2017-04-01 20:00:00,2017,4,Saturday,20,Part Three,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I172025451,03502,Missing Person Located,MISSING PERSON - LOCATED,B3,444,,2017-04-01 20:00:00,2017,4,Saturday,20,Part Three,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I172026421,03501,Missing Person Reported,MISSING PERSON,B3,465,,2017-04-01 20:00:00,2017,4,Saturday,20,Part Three,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I172026421,03502,Missing Person Located,MISSING PERSON - LOCATED,B3,465,,2017-04-01 20:00:00,2017,4,Saturday,20,Part Three,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I172026107,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,260,,2017-04-01 20:00:00,2017,4,Saturday,20,Part One,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I172025390,03410,Towed,TOWED MOTOR VEHICLE,D4,623,,2017-04-01 20:06:00,2017,4,Saturday,20,Part Three,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
I172025367,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,628,,2017-04-01 20:13:00,2017,4,Saturday,20,Part Two,BROOKLINE AVE,42.34410718,-71.1018026,"(42.34410718, -71.10180260)"
I172025362,02405,Disorderly Conduct,DISORDERLY CONDUCT,B2,328,,2017-04-01 20:21:00,2017,4,Saturday,20,Part Two,COLEUS PARK,42.31072113,-71.07537884,"(42.31072113, -71.07537884)"
I172025362,03125,Warrant Arrests,WARRANT ARREST,B2,328,,2017-04-01 20:21:00,2017,4,Saturday,20,Part Three,COLEUS PARK,42.31072113,-71.07537884,"(42.31072113, -71.07537884)"
I172025362,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,328,,2017-04-01 20:21:00,2017,4,Saturday,20,Part One,COLEUS PARK,42.31072113,-71.07537884,"(42.31072113, -71.07537884)"
I172025362,01503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,328,,2017-04-01 20:21:00,2017,4,Saturday,20,Part Two,COLEUS PARK,42.31072113,-71.07537884,"(42.31072113, -71.07537884)"
I172025366,00613,Larceny,LARCENY SHOPLIFTING,E13,304,,2017-04-01 20:27:00,2017,4,Saturday,20,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I172025369,01402,Vandalism,VANDALISM,A15,56,,2017-04-01 20:31:00,2017,4,Saturday,20,Part Two,CROSS ST,42.37671994,-71.06266605,"(42.37671994, -71.06266605)"
I172025363,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,468,,2017-04-01 20:43:00,2017,4,Saturday,20,Part Three,HAZLETON ST,42.28152567,-71.09700335,"(42.28152567, -71.09700335)"
I172025365,03115,Investigate Person,INVESTIGATE PERSON,C6,200,,2017-04-01 20:49:00,2017,4,Saturday,20,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I172025498,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,543,,2017-04-01 20:50:00,2017,4,Saturday,20,Part Three,RIVER ST,42.25519156,-71.12761721,"(42.25519156, -71.12761721)"
I172025375,03115,Investigate Person,INVESTIGATE PERSON,B3,436,,2017-04-01 20:51:00,2017,4,Saturday,20,Part Three,TORREY ST,42.28719467,-71.07380134,"(42.28719467, -71.07380134)"
I172026722,01402,Vandalism,VANDALISM,C11,374,,2017-04-01 21:00:00,2017,4,Saturday,21,Part Two,MONSIGNOR JOHN J. O'DONNE,42.29042605,-71.04850288,"(42.29042605, -71.04850288)"
I172025382,03114,Investigate Property,INVESTIGATE PROPERTY,D4,147,,2017-04-01 21:04:00,2017,4,Saturday,21,Part Three,GREENWICH PARK,42.34262866,-71.08051921,"(42.34262866, -71.08051921)"
I172025386,03208,Property Lost,PROPERTY - MISSING,D4,143,,2017-04-01 21:19:00,2017,4,Saturday,21,Part Three,DALTON ST,42.34634313,-71.08482013,"(42.34634313, -71.08482013)"
I172025376,00301,Robbery,ROBBERY - STREET,D4,629,,2017-04-01 21:23:00,2017,4,Saturday,21,Part One,MEDFIELD ST,42.34555216,-71.10510385,"(42.34555216, -71.10510385)"
I172025394,03501,Missing Person Reported,MISSING PERSON,B3,565,,2017-04-01 21:28:00,2017,4,Saturday,21,Part Three,W MAIN ST,42.28836115,-71.09528335,"(42.28836115, -71.09528335)"
I172025373,00616,Larceny,LARCENY THEFT OF BICYCLE,C11,450,,2017-04-01 21:28:00,2017,4,Saturday,21,Part One,WASHINGTON ST,42.29257648,-71.07179406,"(42.29257648, -71.07179406)"
I172025394,03502,Missing Person Located,MISSING PERSON - LOCATED,B3,565,,2017-04-01 21:28:00,2017,4,Saturday,21,Part Three,W MAIN ST,42.28836115,-71.09528335,"(42.28836115, -71.09528335)"
I172025380,02629,Harassment,HARASSMENT,E18,520,,2017-04-01 21:51:00,2017,4,Saturday,21,Part Two,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I172025388,03115,Investigate Person,INVESTIGATE PERSON,B2,319,,2017-04-01 21:53:00,2017,4,Saturday,21,Part Three,SONOMA ST,42.30845311,-71.08718664,"(42.30845311, -71.08718664)"
I172025399,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,352,,2017-04-01 21:55:00,2017,4,Saturday,21,Part Three,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
I172025542,01304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,E13,303,,2017-04-01 22:00:00,2017,4,Saturday,22,Part Two,COLUMBUS AVE,42.31711243,-71.09834922,"(42.31711243, -71.09834922)"
I172025542,00724,Auto Theft,AUTO THEFT,E13,303,,2017-04-01 22:00:00,2017,4,Saturday,22,Part One,COLUMBUS AVE,42.31711243,-71.09834922,"(42.31711243, -71.09834922)"
I172026029,01402,Vandalism,VANDALISM,C6,174,,2017-04-01 22:00:00,2017,4,Saturday,22,Part Two,ELLERY ST,42.33003459,-71.05825989,"(42.33003459, -71.05825989)"
I172025387,03115,Investigate Person,INVESTIGATE PERSON,B3,466,,2017-04-01 22:07:00,2017,4,Saturday,22,Part Three,ORMOND ST,42.28295116,-71.09377542,"(42.28295116, -71.09377542)"
I172025392,03501,Missing Person Reported,MISSING PERSON,C11,336,,2017-04-01 22:19:00,2017,4,Saturday,22,Part Three,DEVER ST,42.30470458,-71.06969889,"(42.30470458, -71.06969889)"
I172025392,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,336,,2017-04-01 22:19:00,2017,4,Saturday,22,Part Three,DEVER ST,42.30470458,-71.06969889,"(42.30470458, -71.06969889)"
I172025397,03130,Search Warrants,SEARCH WARRANT,B2,324,,2017-04-01 22:25:00,2017,4,Saturday,22,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I172025397,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,324,,2017-04-01 22:25:00,2017,4,Saturday,22,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I172025383,03201,Property Lost,PROPERTY - LOST,D4,631,,2017-04-01 22:25:00,2017,4,Saturday,22,Part Three,COMMONWEALTH AVE,42.34963667,-71.10435826,"(42.34963667, -71.10435826)"
I172025397,03125,Warrant Arrests,WARRANT ARREST,B2,324,,2017-04-01 22:25:00,2017,4,Saturday,22,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I172025397,00311,Robbery,ROBBERY - COMMERCIAL,B2,324,,2017-04-01 22:25:00,2017,4,Saturday,22,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I172026473,03201,Property Lost,PROPERTY - LOST,D14,752,,2017-04-01 22:30:00,2017,4,Saturday,22,Part Three,WASHINGTON ST,42.35042609,-71.16637332,"(42.35042609, -71.16637332)"
I172025391,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B2,329,,2017-04-01 22:36:00,2017,4,Saturday,22,Part Two,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I172025396,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,571,,2017-04-01 22:38:00,2017,4,Saturday,22,Part Three,FOREST HILLS ST,42.30997676,-71.10238547,"(42.30997676, -71.10238547)"
I172025429,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,143,,2017-04-01 22:45:00,2017,4,Saturday,22,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I172025414,03201,Property Lost,PROPERTY - LOST,D4,619,,2017-04-01 22:51:00,2017,4,Saturday,22,Part Three,WESTLAND AVE,42.34391716,-71.08967541,"(42.34391716, -71.08967541)"
I172025393,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2, ,,2017-04-01 22:59:00,2017,4,Saturday,22,Part Three,ELM HILL AVE,,,
I172026527,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,393,,2017-04-01 23:00:00,2017,4,Saturday,23,Part Three,FLORIDA ST,42.2878767,-71.05839664,"(42.28787670, -71.05839664)"
I172025402,02405,Disorderly Conduct,DISORDERLY CONDUCT,D4,629,,2017-04-01 23:01:00,2017,4,Saturday,23,Part Two,PARK DR,42.34598862,-71.1047765,"(42.34598862, -71.10477650)"
I172025398,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,312,,2017-04-01 23:05:00,2017,4,Saturday,23,Part One,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
I172025398,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,312,,2017-04-01 23:05:00,2017,4,Saturday,23,Part Two,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
I172025416,02403,Disorderly Conduct,DISTURBING THE PEACE,A1,80,,2017-04-01 23:17:00,2017,4,Saturday,23,Part Two,SHEAFE ST,42.36639313,-71.05601459,"(42.36639313, -71.05601459)"
I172025416,03115,Investigate Person,INVESTIGATE PERSON,A1,80,,2017-04-01 23:17:00,2017,4,Saturday,23,Part Three,SHEAFE ST,42.36639313,-71.05601459,"(42.36639313, -71.05601459)"
I172025412,03304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,605,,2017-04-01 23:22:00,2017,4,Saturday,23,Part Three,FRAWLEY ST,42.33204389,-71.10799465,"(42.33204389, -71.10799465)"
I172025400,03301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2017-04-01 23:26:00,2017,4,Saturday,23,Part Three,METROPOLITAN AVE,42.26209214,-71.11670964,"(42.26209214, -71.11670964)"
I172025401,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D14,816,,2017-04-01 23:27:00,2017,4,Saturday,23,Part Three,CAMBRIDGE ST,42.35766829,-71.12729676,"(42.35766829, -71.12729676)"
I172025426,03201,Property Lost,PROPERTY - LOST,A1,101,,2017-04-01 23:30:00,2017,4,Saturday,23,Part Three,STATE ST,42.35925113,-71.05415945,"(42.35925113, -71.05415945)"
I172025411,03304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,E5,727,,2017-04-01 23:30:00,2017,4,Saturday,23,Part Three,VFW PKWY,42.2802082,-71.17087959,"(42.28020820, -71.17087959)"
I172025407,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,114,,2017-04-01 23:54:00,2017,4,Saturday,23,Part Three,ATLANTIC AVE,42.35526402,-71.05098788,"(42.35526402, -71.05098788)"
I172026765,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,418,,2017-04-02 00:00:00,2017,4,Sunday,0,Part Three,TREMONT ST,42.33402461,-71.09039049,"(42.33402461, -71.09039049)"
I172025524,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,457,,2017-04-02 00:00:00,2017,4,Sunday,0,Part Three,BLUE HILL AVE,42.30082268,-71.08589873,"(42.30082268, -71.08589873)"
